5439,48
100,4
0,1
704,482
0,1
0,1
702,2
7849,2
725,2
710,1
540,3
2,1
3,1
7,2
67,2
280,1
0,1
0,1
1244,6
1243,1
12,1
0,1
10524,1
24,1
1241,2
390,14
9,2
0,1
3091,1
110,1
6545,3
1170,3
23,1
0,1
18,3
21,2
-2,4
127,1
30037,2
468,2
440,5
0,1
3240,3
4568,2
2247,1
180,4
2628,2
23737,2
23735,2
191,9
2919,2
9607,1
587,42
5288,1
0,1
412,1
158,1
30018,15
-2,3
0,1
2,1
30858,8
0,2
3363,2
5469,2
896,2
39,1
19,1
46,2
75,2
5053,104
152,210
-1,5
7,3
109,2
10918,3
107,2
161,4
-2,1
37088,1
10522,2
-1,2
6843,1
0,1
128,1
105,3
3538,4
920,2
1909,2
747,2
737,5
11,1
158,1
1549,2
1188,3
6,2
869,40
0,1
1064,2
2754,1
112,1
1439,2
2750,4
-1,2
699,3
3159,2
30035,2
74,163
10,3
180,5
17,2
9,1
30032,3
30030,2
-1,2
2461,1
20389,1
11,1
69,1
30029,1
4902,1
62,1
330,2
1548,1
47,2
0,1
1265,5
814,1
3738,2
87,4
1150,2
18646,3
38597,193
1148,2
3589,3
0,1
38007,11
-3,4
6,1
7,1
23734,1
2488,2
-63,120
0,1
0,1
56586,2
585,1
8,1
-1,2
2458,3
2414,44
247,2
2706,1
683,3
0,1
2,1
0,1
1304,9
0,1
2,1
3118,2
9,1
47,3
1248,162
0,1
20597,107
14924,82
1672,37
46,2
17060,1
2343,2
100,29
30027,2
0,1
36,2
0,1
365,1
109,9
225,1
26,2
5,2
-4,5
392,2
22,1
19542,1
29949,78
362,5
11,1
29938,11
129,72
256,1
151,1
3984,1
3239,1
-1,2
1031,1
30016,2
255,1
562,1
1,1
7479,7
-45,115
289,1
3138,1
55,8
11,1
1,1
-1,1
0,1
30,2
544,11
1,1
42605,1
0,2
253,2
1185,3
543,1
51,82
6746,2
1504,51
13,4
29936,2
1499,5
29935,1
92,1
-1,2
-3,13
38596,1
269,1
3238,1
-11,24
0,1
0,1
10530,1
0,1
10917,1
0,1
191,1
13,1
180,5
341,3
-7,11
9493,3
702,13
21,1
2,1
0,1
3548,5
0,1
1458,305
52,3
63,1
16,1
5092,1
415,192
482,1
1568,3
0,1
-62,114
-2,3
6550,2
259,2
3,1
2704,2
1,6
294,2
0,1
555,2
44,1
106,1
6,2
14917,1
569,1
42604,1
4760,1
14624,1
70,4
0,1
279,2
20,1
151,1
1270,1
1363,2
15,4
33,1
102,56
84,25
28,1
3306,2
2914,5
1319,2
60,3
2482,1
1010,2
1009,1
3325,1
8,1
4190,272
0,1
8482,2
0,1
-2,4
0,1
145,189
9603,4
509,1
-1,8
2,1
991,2
27656,1
9488,5
27654,2
11223,2
4,1
-86,339
209,3
23732,2
854,1
38,1
673,3
2134,2
3019,2
0,1
1,1
418,1
800,1
156,3
3018,1
1427,1
42,2
0,1
-51,110
368,6
386,72
0,1
44,1
327,3
4202,2
2,1
702,1
701,1
698,3
647,51
518,2
646,1
133,2
645,1
644,1
642,2
3467,120
641,1
1,1
639,2
10,1
508,1
638,1
637,1
636,1
633,3
631,2
757,1
630,1
6744,2
147,21
1383,35
44,7
27354,3
370,1
0,1
27353,1
0,1
885,1
12629,1
2251,1
293,1
12628,1
0,3
1031,1
2129,2
-1,1
23731,1
-2,4
1239,2
17,1
10297,1
12,1
3,2
1109,4
1028,3
1,1
2412,2
258,1
108,2
1576,1
27,2
3470,3
3868,1
19,7
56,4
955,2
12381,3
164,5
0,1
6584,1
4,1
292,1
225,5
73,1
392,3
65,1
38006,1
6580,4
2,1
157,149
89,2
68,1
0,1
0,1
0,1
15,1
709,1
533,4
-1,2
111,1
-4,1
711,5
1,3
1053,3
1257,1
5,1
561,1
-14,29
-1,2
368,1
850,14
6837,1
0,1
0,1
400,1
20596,1
9073,69
57,2
-3,4
0,1
328,3
89,1
1628,3
1361,2
893,57
2092,55
610,1
159,1
298,3
1758,8
9602,1
3274,1
1,1
17963,1
20593,3
189,11
1566,10
17961,2
6741,3
184,1
1907,2
17960,1
7,1
20454,139
102,1
5,6
0,1
-1,2
1007,2
422,5
1,1
0,1
66,4
-1,2
415,1
0,1
684,2
0,1
4701,2
6577,3
0,3
656,3
1443,4
0,1
8,6
3,1
0,1
13,3
4,1
0,1
854,1
-61,100
3,1
527,73
0,1
0,5
-1,3
16,1
-1,1
213,1
890,3
3,1
-9,10
12,1
658,1
27,2
1,1
618,356
617,1
615,2
613,2
611,2
525,1
35096,95
805,145
3115,8
37086,2
162,108
66,3
6,1
0,1
78015,1
814,2
324,3
560,1
3237,1
23789,2
291,4
-3,5
2283,3
9,2
5,1
0,1
18,1
2026,14
194,1
821,4
6204,4
4840,246
62,5
2,1
138,1
137,1
0,1
61,1
-1,7
67,2
124,1
1864,6
-2,1
-1,2
3,3
439,1
119,3
7,1
2946,1
2945,1
21,1
2944,1
1347,24
8,1
1,1
906,3
742,14
5,3
1,1
0,1
20594,1
3725,3
76,1
108,1
107,1
-1,2
661,2
0,1
1283,3
2485,1
356,1
973,1
60,2
57,3
0,1
461,1
14,4
0,1
2703,1
4589,1
128,1
0,1
0,1
0,1
160,13
0,1
3017,1
3,1
353,3
85,8
127,1
1786,3
123,4
0,1
47,1
2539,3
490,1
4,3
44,1
56584,2
1154,3
0,1
-1,3
251,1
1033,122
0,1
7848,1
50,3
-2,3
0,1
0,1
2,1
2702,1
2,1
0,1
364,1
68,3
0,1
66,2
65,1
0,1
3399,3
9,1
-2,4
1020,4
8,1
557,3
3397,2
13315,7
839,1
16412,1
65,4
838,1
175,3
41,1
3843,188
19,4
2,2
0,1
3024,2
913,7
1,1
1,1
910,2
16,1
0,1
3,2
0,1
611,1
0,1
2701,1
971,4
0,1
-1,1
1362,3
20315,3
141,4
0,1
3,1
-1,3
64,1
-2,3
288,1
10,1
6059,1
0,1
-1,1
807,1
0,1
0,1
20,1
360,3
0,1
61404,1
5,1
-2,3
0,1
2479,3
-1,1
0,1
667,1
551,4
2699,2
3,12
-2,3
30836,1
6268,78
-1,1
0,1
12379,2
-81,139
3560,1
6,2
0,1
15,1
359,1
0,1
6999,1
122,6
255,2
56581,3
60,3
1103,83
223,3
420,2
108,1
-1,3
419,1
-1,3
2866,3
1,1
-1,1
3559,1
4472,1
-2,1
342,3
0,1
-2,1
278,1
-45,268
3,1
2698,1
-1,1
1,1
0,1
2,1
37,1
0,4
8087,2
0,1
0,1
9296,1
0,1
0,5
4,1
30,1
2694,4
145,2
0,1
-2,3
2864,2
0,1
-1,1
60,3
-1,1
2691,3
782,2
7,1
1,1
2638,53
-1,1
1098,5
481,6
233,2
0,1
18,4
10519,3
-3,5
297,3
29,1
2863,1
0,1
0,1
1363,3
-1,2
52,1
1362,1
-1,2
1154,1
0,1
4074,3
-1,1
644,3
2860,3
508,1
1102,1
2859,1
11,3
811,3
28,3
-7,172
1,1
4084,204
32,1
2858,1
0,1
1,1
5674,4
212,1
1688,1
13,1
2874,10
9,4
10,1
0,1
0,1
0,1
4367,3
864,1
27350,3
27348,2
2911,3
110,1
3,3
26,1
4274,2
761,1
38594,2
77,3
-1,1
0,1
0,1
69,10
-1,1
389,3
42601,3
42578,23
6347,1
328,1
487,1
1,1
1837,2
0,1
-1,1
20250,65
0,1
169,12
0,1
584,1
0,1
10,1
-1,2
17565,1
78013,2
274,1
119,4
1247,1
400,3
8668,628
39,2
-1,1
0,1
-11,26
6260,317
728,3
99,1
55,3
7731,1
4471,2
18661,2
37079,7
0,1
628,2
33,1
-19,41
31,2
4468,3
60,1
0,1
0,2
1868,3
94,3
30,1
-2,1
4955,2
33072,16
1,1
9552,1
17959,1
5,1
2099,1
1442,1
0,1
421,2
6,1
56,1
759,2
444,2
1629,59
-1,1
0,1
551,2
1177,2
511,6
3,1
12531,121
17,1
-2,2
1,1
623,2
0,1
-2,1
316,1
42576,2
0,1
755,175
0,1
27346,2
27344,2
0,1
3,1
3648,1
-3,1
2359,4
764,3
0,1
1696,4
77,3
1373,2
1585,1
-2,4
42575,1
0,1
17057,3
36,3
278,2
-1,1
762,2
559,1
40,20
2503,3
128,1
16,1
540,3
84,2
337,1
1078,7
3011,6
0,1
30000,16
1,2
1995,3
913,3
9,2
740,2
-2,3
239,91
1600,7
514,3
0,1
631,13
-1,1
17053,4
5810,1
17049,4
1259,6
87,3
16777,2
0,1
2,1
50,2
270,3
259,1
9618,3
-3,4
4906,3
214,2
17,1
-2,3
6,3
210,3
0,1
110,4
216,1
4267,1
-1,1
56,1
254,2
29932,3
1761,39
528,1
4273,1
10916,1
-1,1
-4,5
519,3
868,2
24,1
3236,1
827,2
0,1
7,1
152,1
-1,1
472,9
3470,1
0,1
0,1
4702,73
5043,1
2882,2
703,2
387,1
12,1
0,1
247,3
6546,2
-1,1
10776,140
8478,4
1316,2
0,1
4165,1
724,38
4272,1
212,1
144,2
0,1
982,2
0,1
7137,2
18,2
242,5
1004,3
773,2
27343,1
-84,145
5,4
0,1
27341,2
1155,1
350,2
9383,2
1796,1
23994,1
2164,1
67,1
1626,2
1043,1
10517,2
2239,7
0,3
-1,2
15063,6
100,2
4468,1
1002,2
99,1
2658,3
1739,4
1699,1
14,1
98,1
5227,2
259,2
19694,1
1,4
283,2
0,1
1438,1
783,2
3081,2
225,3
24665,2
770,3
27,1
10516,1
4832,2
2079,17
24,4
142,3
-1,1
213,2
162,5
80,1
4402,6
10773,3
0,1
186,1
0,2
146,9
539,2
4201,2
-77,157
6,1
10341,1
23666,65
9011,2
61,3
1244,3
0,1
364,2
17048,1
783,11
134,7
1544,2
25,4
681,1
2674,3
8,1
0,1
18,3
1636,2
2772,2
47747,2
9,2
7364,1
29655,5
3157,2
482,2
986,3
18,2
360,1
4965,4
0,2
184,1
3,1
4400,2
302,9
233,2
185,1
2864,2
2987,1
3,1
29931,1
71,3
29930,1
91,1
398,3
1237,12
126,1
1233,2
17312,1
0,1
23664,2
798,2
-3,5
2632,1
-1,1
0,1
363,1
935,3
35,2
2900,2
556,1
59,1
2595,1
353,3
4701,1
442,12
0,1
0,1
59,2
0,1
836,16
-2,1
729,2
-4,7
417,3
1,1
3921,3
-58,841
0,1
-5,2
109,1
125,2
23786,3
-2,4
42574,1
2,3
58,2
1,5
3,2
9551,1
-1,2
-1,3
221,405
139,9
1879,1
24876,1
531,1
3233,3
57,3
5,1
20453,1
769,5
8,1
-2,3
0,1
23662,2
1543,1
14,10
1537,1
398,1
0,1
557,1
29,1
2288,1
9596,6
0,1
0,1
378,3
0,1
468,5
2341,2
629,1
1,1
954,48
22,4
1,1
520,5
0,1
194,3
30,1
396,9
4,4
316,3
11069,4
267,2
55,1
-2,10
9548,3
2305,1
42571,3
8,3
3232,1
2547,3
-2,5
0,1
486,1
843,111
5070,1
2,1
17,9
125,11
0,2
25,2
265,2
0,1
4,1
3,1
11065,4
0,1
549,1
41,2
436,3
160,2
0,1
11548,2
-2,4
0,1
0,1
419,1
40,3
420,1
0,1
2,1
0,1
179,1
-12,15
1105,2
439,1
83,4
-1,2
1772,3
23,4
2207,5
0,1
0,1
-3,7
1356,1
0,1
-22,84
1292,2
0,1
23564,98
15,3
3,4
11169,2
-1,1
24,3
420,3
23563,1
191,3
29,1
71,2
430,1
5042,1
-3,1
1044,2
6,1
1656,8
11,1
3932,3
53,1
1,1
1537,6
-1,1
0,1
4497,2
178,1
143,2
1,1
302,1
1737,2
110,2
263,4
209,2
1960,3
583,1
1024,11
763,97
5197,2
0,1
0,1
-9,5
1030,1
1079,3
20880,187
74,1
0,1
464,2
-1,3
955,3
462,1
56,4
0,1
63,2
249,9
2477,2
1120,2
0,1
11440,50
331,149
-1,1
0,1
13643,3
2624,11
169,9
549,3
0,1
755,32
548,1
1212,1
0,1
1265,26
0,1
0,1
-15,26
274,17
0,1
0,3
60801,2
94,1
9009,2
-4,8
2874,3
422,3
6294,2
522,1
66,1
0,3
-1,1
3469,1
47746,1
0,1
6,2
32848,1
150,3
1,2
456,6
0,1
4164,1
507,1
539,1
242,4
218,1
1013,1
659,102
387,2
-5,5
56579,2
2749,1
359,1
492,2
12,1
23939,1
253,1
4,3
164,5
20248,2
12,1
180,2
19,1
1536,1
2,1
5,1
7,1
1361,2
1583,2
874,11
555,1
3225,25
153,23
9558,60
9070,3
573,790
190,1
1076,1
1015,1
6970,6
485,1
-6,22
-6,13
851,3
10771,2
590,5
3831,359
56577,2
133,1
224,2
455,2
0,3
8311,4
272,3
8665,3
0,1
414,7
30844,1
-1,1
713,2
2410,2
2287,1
9651,1
1198,1
356,1
4320,1
3230,2
328,1
15,1
4318,2
155,37
302,3
32847,1
9538,1
6043,3
662,1
17952,1
0,2
0,1
3666,3
1180,88
68,1
23,1
128,3
-1,1
5420,2
-7,11
2689,8
0,1
464,3
35,1
30,2
13076,3
-70,154
38507,87
-79,2
745,117
941,1
20452,1
-2,2
1425,158
110,1
110,5
26,2
1230,1
3,304
384,3
3,1
215,19
3228,2
0,1
129,2
364,1
0,2
-1,1
281,3
5410,3
27341,313
567,2
2,1
25,1
10532,3
310,1
1,1
3222,6
17047,1
1,1
-1,1
0,1
281,1
-2,9
370,1
1,1
679,45
895,1
330,2
8310,1
-1,1
11064,1
23562,1
10997,67
23560,2
78011,2
23559,1
-1,1
0,1
1412,1
352,2
1314,2
26,5
0,1
204,281
0,1
0,1
1,1
3,1
0,1
1232,2
0,1
353,1
2357,1
150,1
-1,2
2407,3
3,2
4,1
0,1
-21,19
346,2
29,2
1409,1
857,90
554,1
0,1
72,2
1382,2
17,1
3000,6
41,1
-1,2
1,1
2004,1
437,1
172,4
19541,1
2,1
803,2
-3,4
4759,1
212,310
76,2
23558,1
8,2
1179,6
19539,2
17612,1
0,2
0,1
15062,1
1268,2
0,2
1053,1
449,1
22,1
265,1
566,2
2918,1
-4,1
5284,1
0,1
0,1
59,1
2327,1
508,1
0,1
3192,1
-3,1
6,1
416,2
6259,1
167,1
29929,1
862,161
14,1
0,1
97,3
-3,3
17958,1
155,1
49,1
438,1
841,27
4,2
227,1
22,1
2102,1
1191,2
4758,1
3547,1
3221,1
355,1
184,4
25,1
518,31
11,1
29928,1
-1,1
64,2
-1,1
-5,1
7,1
24,2
-1,1
-2,1
122,1
-1,3
758,1
22,2
529,4
572,1
20451,1
8,31
663,82
-5,11
4,1
1092,2
841,2
6666,75
20450,1
63,1
1796,53
1097,1
0,2
362,1
329,1
3435,2
9,1
37753,253
38,3
553,1
-1,2
8,3
2962,2
37077,2
20593,1
681,3
2960,2
839,2
548,1
-3,7
-2,3
2,1
8,10
610,1
1890,2
609,1
837,2
14,1
607,2
131,2
1,1
438,2
117,2
606,1
2250,1
2999,1
7096,2
3465,4
0,1
3123,1
109,2
321,3
0,1
-5,183
187,2
0,1
1996,2
-1,8
36,2
939,2
-3,1
-46,239
2761,2
0,1
1,1
0,1
-4,9
702,1
9,1
64,1
27340,1
109,1
42,1
18,1
163,1
3,1
133,3
6664,2
17,1
6256,3
2,1
2639,1
416,9
216,2
2249,1
955,1
42,2
26,4
1,1
0,1
0,1
33,1
160,3
29649,6
-19,59
12,2
176,6
1845,2
0,1
1321,267
34,33
1323,1
5055,1
3,4
1,2
3,4
1070,1
-1,1
73,50
609,1
1375,3
140,1
2,1
59,1
604,2
-1,2
1,1
258,1
-9,10
-301,537
0,5
3273,1
6,1
20,1
6161,3
3251,1
-3,1
-1,2
75,1
0,1
61,1
5409,1
-2,1
38,6
1234,1
10995,2
10994,1
15,1
-4,3
0,1
0,1
-1,1
0,1
295,3
-2,1
-3,8
694,2
0,1
4173,1
83,2
-3,1
-2,3
5,3
174,10
690,1
3454,3
-6,70
1,5
17311,1
-1,1
131,3
5,2
17308,3
183,1
0,1
-2,3
16,3
0,1
603,3
1091,1
1360,2
0,1
1792,4
-3,1
0,1
1655,1
0,1
0,2
-4,1
1654,1
130,3
137,4
1,2
306,4
-2,1
-1,2
-1,1
246,1
467,7
1651,3
784,1
1760,1
129,8
-1,1
-1,1
56,2
-3,4
-2,3
635,2
1364,3
5091,1
810,1
-1,3
14,1
127,3
108,1
-1,1
6326,3
0,1
205,2
15924,3
286,2
711,99
1239,3
2000,4
727,1
73,2
-2,6
247,7
757,2
752,3
-2,1
11,3
54,2
-1,1
0,1
0,1
1,1
4984,203
28,1
2089,42
8085,2
2,1
0,1
207,1
7845,3
1,1
0,1
0,1
11,3
660,3
380,3
377,3
-3,3
-3,4
-2,3
103,3
-3,2
1017,3
3,1
1941,3
-1,3
810,4
-1,3
90,1
-5,1
-6,1
-2,1
-3,1
43,1
956,1
224,108
4269,4
9487,1
0,1
0,1
-1,2
-76,115
-1,1
208,7
1425,1
0,1
-3,4
1716,1
726,2
27336,5
512,1
-37,38
202,3
209,3
-36,68
65,1
0,1
6,3
10138,1
-1,1
0,1
-1,3
6,1
0,1
39,3
-4,3
8,1
-1,1
6545,1
-2,3
19,1
6544,1
10,1
0,1
2678,191
1338,1
63,1
4269,3
9,3
1184,3
61,2
57,4
-1,1
1346,1
-1,1
105,1
3715,1
0,1
622,1
-1,3
3668,1
617,3
4,1
0,1
4120,3
121,1
332,3
27,1
0,1
33538,231
-1,1
386,1
650,3
19,1
2982,3
4297,189
0,1
1,1
1257,1
0,1
1,1
20245,3
20244,1
1,1
2,1
-2,1
-1,1
114,1
952,4
1,5
-2,1
28,1
10135,3
1462,1
-1,3
94,1
0,1
160,4
1,1
1055,1
10515,1
-2,1
206,3
9,1
20878,2
0,1
0,1
504,1
9,1
40,2
608,1
4,3
27337,3
38,1
27336,1
878,1
-4,1
11409,3
2,1
198,1
20877,1
-1,1
5278,10
2,1
417,1
2722,52
-1,1
-2,3
-377,709
63,3
53,1
779,3
-2,1
-1,1
0,5
0,1
1100,3
200,4
36,3
156,3
954,15
452,67
0,1
-1,1
10809,3
42472,99
16409,3
505,3
7,110
84,3
42469,3
36,1
-6,3
-1,3
949,3
0,1
-1,2
7,2
245,1
42185,284
-4,1
3,1
-1,1
1,1
2596,3
6,1
0,1
3480,1
5,1
10513,2
71,1
1375,2
48,1
-2,1
3018,1
134,3
133,1
-1,2
-2,1
810,3
139,1
-2,3
227,1
3583,6
29927,1
-1,1
-7,17
790,3
1022,3
23556,2
1068,3
1014,3
-2,3
127,1
776,4
-6,1
0,1
775,1
6203,1
96,3
4,2
5,1
11,2
9,7
29,1
28,1
523,4
27,1
26,1
0,1
527,1
0,1
0,1
0,1
-2,3
9546,2
-1,3
2697,3
10512,1
29997,3
1693,3
29924,3
29995,2
3527,219
0,1
859,8
42183,2
2592,3
-7,1
10770,1
2056,31
5622,3
-5,1
670,5
848,11
17046,1
42182,1
-5,2
-6,1
-1,1
804,1
0,1
249,1
611,11
13,2
-62,118
221,192
218,1
28,1
17043,3
-1,1
1892,1
-2,1
0,1
515,3
5040,3
2899,1
1365,2
29921,3
29918,3
1010,1
-1,2
1478,3
9543,3
1,1
661,21
61,4
24,1
536,3
23,1
53,1
22,1
42088,94
10767,3
0,1
130,2
8219,325
134,3
42086,2
4266,3
-1,1
3477,3
-2,1
3617,3
-1,3
3476,1
2,1
3547,1
2657,1
826,2
20449,1
-3,3
2,9
1171,4
30,1
543,1
1167,3
2595,1
8307,3
8304,3
155,1
5,2
541,2
538,3
1855,5
0,1
0,2
0,1
-4,7
535,1
0,1
0,1
9486,1
2,1
5090,1
8,2
0,1
55,1
-15,50
48,7
0,1
964,18
0,1
77952,59
16,3
7,1
-10,7
-1,3
-19,34
825,1
22,1
2760,1
917,2
-2,1
9536,7
-2,1
116,8
0,1
5,2
657,5
696,1
4834,2
0,2
5,6
4264,2
1426,13
-2,7
17306,2
296,1
647,1
0,2
422,2
-2,1
1096,130
2,1
8476,2
-7,17
814,2
385,3
19,2
6292,2
0,1
-106,264
27335,1
3474,2
0,1
27334,1
131,35
13,2
2317,2
186,1
705,2
71,1
34,6
0,1
14,1
9595,1
53,2
0,1
23555,1
23554,1
3473,1
23552,2
33536,2
3472,1
-2,1
31,1
10687,80
-3,1
3469,3
9485,1
-3,1
405,2
64,1
9381,2
-1,1
34,3
13,1
5156,9
1348,1
146,10
6,2
2533,1
4697,4
-7,19
174,2
582,1
12,2
47745,1
2633,5
721,3
0,1
0,1
315,455
0,1
3466,3
929,1
3464,2
73,14
3455,9
42083,3
1954,2
2759,1
63,1
11405,4
9005,4
254,1
7729,2
451,1
-1,2
-2,5
32845,2
337,2
1,1
738,1
3220,1
0,1
17302,4
1705,3
0,1
0,1
346,2
201,1
5,10
824,1
32844,1
-2,3
-2,1
4777,1
3219,1
4774,3
-1,2
3348,1
-2,1
1415,2
8416,1
0,1
45,7
3005,6
1336,12
0,1
302,2
2771,5
532,2
-8,22
24874,2
7841,4
1166,1
324,3
551,2
2071,3
41,2
7838,3
70,3
1147,11
-7,9
141,1
-1,2
1266,2
628,1
1737,6
3,2
3252,1
-1,16
69,1
350,3
0,1
3,2
18,2
-3,4
2,1
23993,1
7,1
1242,2
13834,20
0,2
-2,1
0,2
90,4
10685,2
34,6
588,1
526,3
1394,1
-2,12
1,1
23783,3
27,5
533,2
169,133
14,1
168,1
7832,6
166,2
165,1
-1,3
-10,16
20,1
2661,1
592,2
26,1
-1,2
2355,2
0,3
303,5
-2,1
0,2
-3,1
18,1
33,2
23547,5
437,3
155,5
23545,2
231,2
-3,165
175,38
2766,2
7,2
71,17
23,2
120,1
-3,3
232,2
125,3
9589,6
5,3
3709,135
571,1
24,2
26093,121
464,8
34,2
1156,1
0,1
154,1
225,1
-1,2
29993,2
2622,2
5065,5
621,7
16010,1
219,1
1028,2
3,3
0,1
0,1
0,1
-1,1
630,1
1966,1
-2,3
947,2
1,2
5539,2
850,1
8,2
1905,2
1,7
1855,1
20227,2
17951,1
223,4
332,2
23938,1
1557,3
11,3
5225,53
-1,1
287,2
763,4
430,5
1227,478
3143,1
90,11
17300,2
821,1
2733,10
-3,1
3191,1
77,2
471,1
29917,1
2450,2
2948,10
14623,1
3,1
71,2
-2,2
-1,1
519,1
3,3
126,1
1073,3
107,1
56101,476
0,2
-1,3
255,2
23781,2
14,1
1919,2
1510,4
1027,1
1010,3
2870,2
596,2
1024,3
37074,3
1145,1
104,3
92,4
842,2
2857,1
36,1
0,1
103,1
287,1
2855,2
167,3
2659,2
6,2
-2,1
0,1
2,1
659,1
1143,4
16,1
1997,3
1142,1
0,2
150,4
0,1
38,1
4,2
2853,2
0,1
-2,1
-1,2
27333,3
-1,1
5089,1
1,1
1478,6
2851,2
0,1
1569,1
0,1
0,1
0,1
23544,1
462,1
2328,13
23542,2
23541,1
56,1
23540,1
0,1
10296,1
-2,1
4,1
21169,186
848,1
111,1
0,1
-1,1
18915,1
488,1
-1,1
1066,1
9,1
2658,1
27,1
563,4
18913,2
6159,2
29992,1
148,2
-1,2
20242,2
29989,3
0,1
32842,2
1008,2
2327,1
2326,33
77951,1
3760,1
18912,1
70,2
113,1
1654,2
-3,1
490,2
-16,1
1,1
3557,2
108,5
1711,349
1,1
1242,1
680,1
1533,3
62,1
37,1
0,1
19,1
7868,2
34074,9
-1,2
56,2
0,1
676,5
213,1
17892,3
1428,1
0,1
1,1
0,1
-2,1
29988,1
128,2
53,54
0,1
2,1
1258,1
23,1
428,1
1790,2
11138,6
84,1
930,5
21484,34
1416,2
30,1
100,14
20,5
4911,5
13488,1
4871,2
26,2
-1,93
27,1
47744,1
3,1
0,1
104,2
891,1
264,1
0,1
0,2
26,3
-4,1
3233,1
1245,2
0,1
0,1
17955,3
82,2
9650,1
37,135
10926,1
524,3
157,3
10875,1
4005,1
504,75
155,1
62,1
55,1
10992,2
-2,1
354,8
60800,1
2848,3
47,1
1536,1
5,1
5407,2
-1,1
23991,2
349,2
315,1
5406,1
2845,3
427,1
3894,257
1794,2
149,1
109,2
0,1
-6,1
3892,2
119,1
150,15
3726,105
2161,1
56099,2
746,11
44087,24
0,1
24664,1
0,1
3286,358
-7,8
2844,1
44086,1
30,1
867,2
0,1
4,1
5,1
5391,65
2843,1
125,4
56098,1
0,1
1357,1
-3,5
298,1
88,1
8,2
1485,1
530,3
1613,2
4466,2
0,1
193,1
-3,1
61,1
0,1
524,2
206,1
2,2
7,2
32836,6
-1,1
1087,3
27333,1
27332,1
-4,1
431,2
506,21
4,2
-2,1
388,3
56,1
-1,1
314,1
147,3
4,4
3,1
138,2
-2,4
2405,2
2969,16
886,1
-4,1
89,5
77950,1
24872,2
756,3
189,2
1071,6
56076,22
312,2
4756,2
149,30
999,444
341,1
0,1
0,1
0,1
10129,6
0,1
48,2
835,2
190,4
38,1
52,1
0,1
5051,4
252,3
1414,2
32835,1
1,1
-1,2
31,1
-3,1
0,1
24869,3
6408,2
3984,1
2,1
1981,2
1017,15
849,1
-1,2
1884,2
-1,2
473,2
2475,1
641,1
4617,134
3434,1
638,3
-1,2
182,2
1,3
11,1
146,2
3665,1
5224,2
152,5
248,1
179,2
3095,2
217,1
-1,1
23937,1
481,3
1926,5
61642,2
0,1
825,1
4165,323
0,1
-1,2
